18aed5ca-834f-4ea6-89ac-01f666251a4d,15173832097769175100,,Мала Солтанівка,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,49.7301,33.9096,1,2017-10-10 03:48:31.456+0000,2017-10-10 03:48:31.456+0000
2ad0a969-1a28-4b68-948e-76dd2607e963,15147738300796979883,,Рославичі,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,50.1549,30.4069,1,2017-10-10 03:48:32.304+0000,2017-10-10 03:48:32.304+0000
7f9a24fd-fdba-4629-8068-7ecdbb35e826,15173940943941155189,,Устимівка,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,49.2474,35.1395,4,2017-10-10 03:48:31.753+0000,2017-10-10 03:48:31.753+0000
968f4841-a1e7-4a4c-aa33-af58af175fdb,15149806936455755972,,Крячки,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,49.7089,33.5987,1,2017-10-10 03:48:31.824+0000,2017-10-10 03:48:31.824+0000
7337ca15-3792-4748-87f4-b7ec561b93e5,15139899971251514859,,Дерев'янки,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,48.7219,28.0997,4,2017-10-10 03:48:30.850+0000,2017-10-10 03:48:30.850+0000
796831c4-ac07-4bd4-a61e-91112366331b,15147789180028264865,,Глеваха,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,50.2742,30.3271,4,2017-10-10 03:48:31.220+0000,2017-10-10 03:48:31.220+0000
dcffc335-e65c-4c64-b79c-c4418afa9330,15147718075693094119,,Пінчуки,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,50.0094,30.2362,4,2017-10-10 03:48:31.903+0000,2017-10-10 03:48:31.903+0000
cbc77e76-ec38-4068-96df-d96eaf92e031,15147228244160228078,,Багрин,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,50.3587,28.9651,1,2017-10-10 03:48:31.082+0000,2017-10-10 03:48:31.082+0000
05e0f958-dadb-4b05-91ae-fa04a5092e16,15147523526343045088,,Данилівка,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,49.7753,30.2583,1,2017-10-10 03:48:30.975+0000,2017-10-10 03:48:30.975+0000
936a9ffb-c8f8-47e6-9f6a-92d7e70a3293,15146785955281748899,,Калинівка,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,49.4539,28.5261,4,2017-10-10 03:48:31.062+0000,2017-10-10 03:48:31.062+0000
055a0768-0da4-4312-812e-1ab215e00701,17489480112270031863,,Мархалівка,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,50.2718,30371,4,2017-10-10 03:48:31.284+0000,2017-10-10 03:48:31.284+0000
877aab47-948d-4bd4-92db-e362f80293ee,15149806936455755972,,Пологи,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,49.7089,33.5987,1,2017-10-10 03:48:31.807+0000,2017-10-10 03:48:31.807+0000
1f0d036c-5474-4872-b434-66c576371a64,15147724505978582303,,Шевченківка,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,50.0604,30.3645,1,2017-10-10 03:48:32.146+0000,2017-10-10 03:48:32.146+0000
79d5601b-e94e-4b8c-acca-190ef6dc3f63,15149806936455755972,,Вінницькі Стави,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,49.7089,33.5987,1,2017-10-10 03:48:31.716+0000,2017-10-10 03:48:31.716+0000
e9e625d6-5f82-4475-9d6e-7ece40a68411,15147633908514319559,,Гребінки,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,50.2089,29.9408,1,2017-10-10 03:48:31.922+0000,2017-10-10 03:48:31.922+0000
21a8af9a-0c4c-4660-bae2-120f28c6fbbd,15147795777989672039,,Іванковичі,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,50.2754,30.4151,4,2017-10-10 03:48:31.261+0000,2017-10-10 03:48:31.261+0000
14293079-575c-4c32-ba38-378c57a484f0,15149692043909298133,,Бориси,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,49.3162,33.1178,4,2017-10-10 03:48:30.893+0000,2017-10-10 03:48:30.893+0000
fc22751d-d7c6-4d87-a055-d68258f34465,15147724505978582303,,Тростинка,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,50.0604,30.3645,4,2017-10-10 03:48:32.103+0000,2017-10-10 03:48:32.103+0000
72ae3f7a-4275-4a92-b2e8-6fedaed77ab4,15149806936455755972,,Дослідницьке,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,49.7089,33.5987,1,2017-10-10 03:48:31.772+0000,2017-10-10 03:48:31.772+0000
9d11bf19-f639-4ec0-b450-baf37d2ba7ef,15173832097769175100,,Пшеничне,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,49.7301,33.9096,1,2017-10-10 03:48:31.575+0000,2017-10-10 03:48:31.575+0000
57cdeccb-de85-42d8-bf47-9a7a6d2acb21,15147228244160228078,,Путрівка,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,50.3587,28.9651,1,2017-10-10 03:48:31.099+0000,2017-10-10 03:48:31.099+0000
9bc2af6f-c15a-43c7-9063-5234deeefd3e,15149806936455755972,,Кулибаба,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,49.7089,33.5987,1,2017-10-10 03:48:31.863+0000,2017-10-10 03:48:31.863+0000
95aa4e2e-2ae1-4473-a02f-a63cecf22d4b,15173832097769175100,,Зозулі,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,49.7301,33.9096,4,2017-10-10 03:48:31.681+0000,2017-10-10 03:48:31.681+0000
38cef4f2-47c7-46ba-bafe-e09c28181438,15147823876561249719,,Залізне,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,50.3257,30.6483,1,2017-10-10 03:48:31.393+0000,2017-10-10 03:48:31.393+0000
4442cfcd-5ec9-490e-a4f6-307c96250fa1,15173832097769175100,,Велика Солтанівка,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,49.7301,33.9096,1,2017-10-10 03:48:31.482+0000,2017-10-10 03:48:31.482+0000
22acffa8-459f-42af-afa3-e28a9635b4d6,15147749213189198679,,Гвоздів,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,50.2389,30.4835,4,2017-10-10 03:48:31.308+0000,2017-10-10 03:48:31.308+0000
fc951dff-355f-406e-ac93-9fc19af440b8,15173832097769175100,,Руликів,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,49.7301,33.9096,1,2017-10-10 03:48:31.663+0000,2017-10-10 03:48:31.663+0000
60703a17-253d-4ad9-90ed-6de3b7d6014f,15173832097769175100,,Митниця,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,49.7301,33.9096,1,2017-10-10 03:48:31.554+0000,2017-10-10 03:48:31.554+0000
23556d5e-eb65-4a51-a80a-abce47fded19,15147622829249716300,,Саливонки,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,49.9413,30.2145,4,2017-10-10 03:48:31.986+0000,2017-10-10 03:48:31.986+0000
7933d71f-26ea-4328-959e-42987052f5ed,15147633908514319559,,Соколівка,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,50.2089,29.9408,1,2017-10-10 03:48:32.012+0000,2017-10-10 03:48:32.012+0000
3afdf2ae-f6cd-4af8-bb3e-c7e32b24d162,15147724505978582303,,Степанівка,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,50.0604,30.3645,1,2017-10-10 03:48:32.255+0000,2017-10-10 03:48:32.255+0000
